time_s,sensor,measurement,innovation,innovation_sigma,nis,accepted
28.550000,telemetrum,acceleration,-0.035495,14.298892,0.000006,True
28.555000,easymini,pressure,-61.437076,250.479319,0.060161,True
28.560000,telemetrum,pressure,-70.391885,250.494907,0.078967,True
28.560000,telemetrum,acceleration,-1.067447,14.298892,0.005573,True
28.565000,easymini,pressure,-65.655687,250.479255,0.068707,True
28.570000,telemetrum,pressure,-60.439672,250.494841,0.058217,True
28.570000,telemetrum,acceleration,0.523448,14.298892,0.001340,True
28.575000,easymini,pressure,-57.890614,250.479191,0.053416,True
28.580000,telemetrum,pressure,-50.550388,250.494777,0.040724,True
28.580000,telemetrum,acceleration,-0.021012,14.298892,0.000002,True
28.585000,easymini,pressure,-57.204414,250.479129,0.052157,True
28.590000,telemetrum,pressure,-80.713924,250.494715,0.103824,True
28.590000,telemetrum,acceleration,-1.053725,14.298892,0.005431,True
28.595000,easymini,pressure,-62.418511,250.479064,0.062099,True
28.600000,telemetrum,pressure,-70.753167,250.494648,0.079780,True
28.600000,telemetrum,acceleration,-0.503585,14.298892,0.001240,True
28.605000,easymini,pressure,-52.653503,250.479000,0.044189,True
28.610000,telemetrum,pressure,-60.871837,250.494584,0.059052,True
28.610000,telemetrum,acceleration,-2.545693,14.298892,0.031696,True
28.615000,easymini,pressure,-49.987463,250.478938,0.039827,True
28.620000,telemetrum,pressure,-51.064010,250.494521,0.041556,True
28.620000,telemetrum,acceleration,-0.382995,14.298892,0.000717,True
28.625000,easymini,pressure,-54.359816,250.478877,0.047099,True
28.630000,telemetrum,pressure,-41.267473,250.494459,0.027141,True
28.630000,telemetrum,acceleration,-0.879618,14.298892,0.003784,True
28.635000,easymini,pressure,-53.764461,250.478817,0.046073,True
28.640000,telemetrum,pressure,-76.523206,250.494398,0.093323,True
28.640000,telemetrum,acceleration,0.183392,14.298892,0.000164,True
28.645000,easymini,pressure,-46.032882,250.478752,0.033775,True
28.650000,telemetrum,pressure,-66.667772,250.494333,0.070833,True
28.650000,telemetrum,acceleration,-1.887118,14.298892,0.017418,True
28.655000,easymini,pressure,-49.392359,250.478690,0.038885,True
28.660000,telemetrum,pressure,-56.862284,250.494270,0.051529,True
28.660000,telemetrum,acceleration,0.248201,14.298892,0.000301,True
28.665000,easymini,pressure,-55.767119,250.478628,0.049570,True
28.670000,telemetrum,pressure,-47.060216,250.494206,0.035295,True
28.670000,telemetrum,acceleration,0.235280,14.298892,0.000271,True
28.675000,easymini,pressure,-49.162273,250.478566,0.038523,True
28.680000,telemetrum,pressure,-37.329339,250.494145,0.022208,True
28.680000,telemetrum,acceleration,0.743319,14.298892,0.002702,True
28.685000,easymini,pressure,-48.623104,250.478507,0.037683,True
28.690000,telemetrum,pressure,-85.641623,250.494084,0.116889,True
28.690000,telemetrum,acceleration,-2.390917,14.298892,0.027959,True
28.695000,easymini,pressure,-47.930378,250.478442,0.036617,True
28.700000,telemetrum,pressure,-75.798732,250.494018,0.091565,True
28.700000,telemetrum,acceleration,3.384786,14.298892,0.056035,True
28.705000,easymini,pressure,-44.238978,250.478377,0.031194,True
28.710000,telemetrum,pressure,-65.967730,250.493953,0.069354,True
28.710000,telemetrum,acceleration,-0.378095,14.298892,0.000699,True
28.715000,easymini,pressure,-34.635504,250.478314,0.019121,True
28.720000,telemetrum,pressure,-56.249874,250.493891,0.050425,True
28.720000,telemetrum,acceleration,1.705191,14.298892,0.014221,True
28.725000,easymini,pressure,-37.096435,250.478254,0.021934,True
28.730000,telemetrum,pressure,-46.550297,250.493829,0.034534,True
28.730000,telemetrum,acceleration,1.112486,14.298892,0.006053,True
28.735000,easymini,pressure,-35.596600,250.478194,0.020197,True
28.740000,telemetrum,pressure,-67.906121,250.493768,0.073489,True
28.740000,telemetrum,acceleration,1.063779,14.298892,0.005535,True
28.745000,easymini,pressure,-40.026468,250.478132,0.025536,True
28.750000,telemetrum,pressure,-58.167323,250.493704,0.053922,True
28.750000,telemetrum,acceleration,-0.532769,14.298892,0.001388,True
28.755000,easymini,pressure,-40.496327,250.478070,0.026139,True
28.760000,telemetrum,pressure,-48.484888,250.493642,0.037464,True
28.760000,telemetrum,acceleration,1.036974,14.298892,0.005259,True
28.765000,easymini,pressure,-36.996184,250.478010,0.021816,True
28.770000,telemetrum,pressure,-38.848084,250.493581,0.024052,True
28.770000,telemetrum,acceleration,-0.557880,14.298892,0.001522,True
28.775000,easymini,pressure,-37.566165,250.477951,0.022493,True
28.780000,telemetrum,pressure,-29.267142,250.493521,0.013651,True
28.780000,telemetrum,acceleration,-1.046519,14.298892,0.005357,True
28.785000,easymini,pressure,-34.182332,250.477893,0.018624,True
28.790000,telemetrum,pressure,-74.748638,250.493463,0.089046,True
28.790000,telemetrum,acceleration,1.053950,14.298892,0.005433,True
28.795000,easymini,pressure,-35.625509,250.477830,0.020229,True
28.800000,telemetrum,pressure,-65.034856,250.493399,0.067406,True
28.800000,telemetrum,acceleration,-0.022257,14.298893,0.000002,True
28.805000,easymini,pressure,-38.115670,250.477768,0.023156,True
28.810000,telemetrum,pressure,-55.365018,250.493336,0.048852,True
28.810000,telemetrum,acceleration,-0.023750,14.298893,0.000003,True
28.815000,easymini,pressure,-31.640480,250.477707,0.015957,True
28.820000,telemetrum,pressure,-45.765216,250.493275,0.033379,True
28.820000,telemetrum,acceleration,1.005234,14.298893,0.004942,True
28.825000,easymini,pressure,-22.225729,250.477647,0.007874,True
28.830000,telemetrum,pressure,-36.238123,250.493215,0.020929,True
28.830000,telemetrum,acceleration,-1.617863,14.298893,0.012802,True
28.835000,easymini,pressure,-25.911690,250.477590,0.010702,True
28.840000,telemetrum,pressure,-68.763205,250.493157,0.075356,True
28.840000,telemetrum,acceleration,-0.003388,14.298893,0.000000,True
28.845000,easymini,pressure,-33.452232,250.477529,0.017837,True
28.850000,telemetrum,pressure,-59.124966,250.493094,0.055712,True
28.850000,telemetrum,acceleration,-1.035641,14.298893,0.005246,True
28.855000,easymini,pressure,-32.016365,250.477468,0.016338,True
28.860000,telemetrum,pressure,-49.545732,250.493032,0.039122,True
28.860000,telemetrum,acceleration,0.555098,14.298893,0.001507,True
28.865000,easymini,pressure,-31.617447,250.477408,0.015934,True
28.870000,telemetrum,pressure,-39.999773,250.492971,0.025499,True
28.870000,telemetrum,acceleration,-1.019710,14.298893,0.005086,True
28.875000,easymini,pressure,-27.276456,250.477349,0.011859,True
28.880000,telemetrum,pressure,-30.528342,250.492912,0.014853,True
28.880000,telemetrum,acceleration,0.050988,14.298893,0.000013,True
28.885000,easymini,pressure,-26.987587,250.477292,0.011609,True
28.890000,telemetrum,pressure,-73.094041,250.492854,0.085148,True
28.890000,telemetrum,acceleration,0.566286,14.298893,0.001568,True
28.895000,easymini,pressure,-29.537901,250.477229,0.013907,True
28.900000,telemetrum,pressure,-63.484880,250.492790,0.064232,True
28.900000,telemetrum,acceleration,0.020455,14.298893,0.000002,True
28.905000,easymini,pressure,-29.126516,250.477168,0.013522,True
28.910000,telemetrum,pressure,-53.926266,250.492728,0.046346,True
28.910000,telemetrum,acceleration,-0.502535,14.298893,0.001235,True
28.915000,easymini,pressure,-30.764671,250.477107,0.015086,True
28.920000,telemetrum,pressure,-44.410221,250.492667,0.031432,True
28.920000,telemetrum,acceleration,0.036319,14.298893,0.000006,True
28.925000,easymini,pressure,-28.436157,250.477048,0.012889,True
28.930000,telemetrum,pressure,-34.943355,250.492606,0.019460,True
28.930000,telemetrum,acceleration,0.553187,14.298893,0.001497,True
28.935000,easymini,pressure,-19.156007,250.476989,0.005849,True
28.940000,telemetrum,pressure,-45.552533,250.492548,0.033070,True
28.940000,telemetrum,acceleration,-1.021371,14.298893,0.005102,True
28.945000,easymini,pressure,-18.889805,250.476931,0.005687,True
28.950000,telemetrum,pressure,-36.141255,250.492489,0.020817,True
28.950000,telemetrum,acceleration,-0.470536,14.298893,0.001083,True
28.955000,easymini,pressure,-29.664152,250.476874,0.014026,True
28.960000,telemetrum,pressure,-26.728375,250.492430,0.011386,True
28.960000,telemetrum,acceleration,-0.452515,14.298893,0.001002,True
28.965000,easymini,pressure,-18.441106,250.476816,0.005420,True
28.970000,telemetrum,pressure,-17.403321,250.492373,0.004827,True
28.970000,telemetrum,acceleration,0.085287,14.298893,0.000036,True
28.975000,easymini,pressure,-24.300114,250.476761,0.009412,True
28.980000,telemetrum,pressure,-8.095527,250.492316,0.001044,True
28.980000,telemetrum,acceleration,-0.949063,14.298893,0.004405,True
28.985000,easymini,pressure,-26.188614,250.476706,0.010932,True
28.990000,telemetrum,pressure,-40.833306,250.492261,0.026573,True
28.990000,telemetrum,acceleration,2.178475,14.298893,0.023211,True
28.995000,easymini,pressure,-23.925965,250.476647,0.009124,True
29.000000,telemetrum,pressure,-31.432653,250.492201,0.015746,True
29.000000,telemetrum,acceleration,1.576931,14.298893,0.012162,True
29.005000,easymini,pressure,-27.719387,250.476589,0.012247,True
29.010000,telemetrum,pressure,-22.065716,250.492142,0.007760,True
29.010000,telemetrum,acceleration,-0.039577,14.298893,0.000008,True
29.015000,easymini,pressure,-18.554164,250.476532,0.005487,True
29.020000,telemetrum,pressure,-12.791307,250.492085,0.002608,True
29.020000,telemetrum,acceleration,0.481260,14.298893,0.001133,True
29.025000,easymini,pressure,-18.462901,250.476477,0.005433,True
29.030000,telemetrum,pressure,-3.556951,250.492029,0.000202,True
29.030000,telemetrum,acceleration,2.000794,14.298893,0.019579,True
29.035000,easymini,pressure,-23.402837,250.476422,0.008730,True
29.040000,telemetrum,pressure,-33.334572,250.491973,0.017709,True
29.040000,telemetrum,acceleration,-0.663434,14.298893,0.002153,True
29.045000,easymini,pressure,-14.236957,250.476365,0.003231,True
29.050000,telemetrum,pressure,-24.059500,250.491916,0.009225,True
29.050000,telemetrum,acceleration,3.493028,14.298893,0.059676,True
29.055000,easymini,pressure,-14.115913,250.476308,0.003176,True
29.060000,telemetrum,pressure,-14.794270,250.491858,0.003488,True
29.060000,telemetrum,acceleration,0.767784,14.298893,0.002883,True
29.065000,easymini,pressure,-24.059021,250.476253,0.009226,True
29.070000,telemetrum,pressure,-5.555888,250.491801,0.000492,True
29.070000,telemetrum,acceleration,-0.814727,14.298893,0.003247,True
29.075000,easymini,pressure,-19.019786,250.476198,0.005766,True
29.080000,telemetrum,pressure,3.606296,250.491746,0.000207,True
29.080000,telemetrum,acceleration,-0.261406,14.298893,0.000334,True
29.085000,easymini,pressure,-17.038513,250.476144,0.004627,True
29.090000,telemetrum,pressure,-43.278579,250.491692,0.029851,True
29.090000,telemetrum,acceleration,-1.802145,14.298893,0.015885,True
29.095000,easymini,pressure,-18.903604,250.476086,0.005696,True
29.100000,telemetrum,pressure,-33.992420,250.491633,0.018415,True
29.100000,telemetrum,acceleration,0.851051,14.298893,0.003542,True
29.105000,easymini,pressure,-13.783923,250.476028,0.003028,True
29.110000,telemetrum,pressure,-24.748259,250.491574,0.009761,True
29.110000,telemetrum,acceleration,-1.765146,14.298893,0.015239,True
29.115000,easymini,pressure,-15.747257,250.475972,0.003953,True
29.120000,telemetrum,pressure,-15.561693,250.491518,0.003859,True
29.120000,telemetrum,acceleration,0.377078,14.298893,0.000695,True
29.125000,easymini,pressure,-19.729462,250.475916,0.006204,True
29.130000,telemetrum,pressure,-6.386121,250.491461,0.000650,True
29.130000,telemetrum,acceleration,0.360818,14.298893,0.000637,True
29.135000,easymini,pressure,-18.739369,250.475861,0.005597,True
29.140000,telemetrum,pressure,-29.257948,250.491405,0.013643,True
29.140000,telemetrum,acceleration,1.374662,14.298893,0.009242,True
29.145000,easymini,pressure,-22.663890,250.475804,0.008187,True
29.150000,telemetrum,pressure,-20.023624,250.491346,0.006390,True
29.150000,telemetrum,acceleration,-1.783295,14.298893,0.015554,True
29.155000,easymini,pressure,-13.641063,250.475747,0.002966,True
29.160000,telemetrum,pressure,-10.893498,250.491290,0.001891,True
29.160000,telemetrum,acceleration,-0.160145,14.298893,0.000125,True
29.165000,easymini,pressure,-14.682829,250.475692,0.003436,True
29.170000,telemetrum,pressure,-1.789926,250.491234,0.000051,True
29.170000,telemetrum,acceleration,0.366066,14.298893,0.000655,True
29.175000,easymini,pressure,-22.759155,250.475638,0.008256,True
29.180000,telemetrum,pressure,7.305760,250.491178,0.000851,True
29.180000,telemetrum,acceleration,-0.689458,14.298893,0.002325,True
29.185000,easymini,pressure,-16.855778,250.475584,0.004529,True
29.190000,telemetrum,pressure,-45.673396,250.491125,0.033246,True
29.190000,telemetrum,acceleration,2.437458,14.298893,0.029058,True
29.195000,easymini,pressure,-19.753137,250.475524,0.006219,True
29.200000,telemetrum,pressure,-36.415064,250.491063,0.021134,True
29.200000,telemetrum,acceleration,0.275182,14.298893,0.000370,True
29.205000,easymini,pressure,-20.698496,250.475466,0.006829,True
29.210000,telemetrum,pressure,-27.213506,250.491004,0.011803,True
29.210000,telemetrum,acceleration,0.772575,14.298893,0.002919,True
29.215000,easymini,pressure,-18.678701,250.475408,0.005561,True
29.220000,telemetrum,pressure,-18.058754,250.490945,0.005197,True
29.220000,telemetrum,acceleration,-2.350321,14.298893,0.027018,True
29.225000,easymini,pressure,-17.733718,250.475352,0.005013,True
29.230000,telemetrum,pressure,-8.976578,250.490888,0.001284,True
29.230000,telemetrum,acceleration,-1.223766,14.298893,0.007325,True
29.235000,easymini,pressure,-22.826589,250.475297,0.008305,True
29.240000,telemetrum,pressure,-41.909411,250.490832,0.027992,True
29.240000,telemetrum,acceleration,-1.174795,14.298893,0.006750,True
29.245000,easymini,pressure,-11.780488,250.475237,0.002212,True
29.250000,telemetrum,pressure,-32.763023,250.490773,0.017107,True
29.250000,telemetrum,acceleration,-0.097338,14.298893,0.000046,True
29.255000,easymini,pressure,-16.810493,250.475180,0.004504,True
29.260000,telemetrum,pressure,-23.631847,250.490714,0.008900,True
29.260000,telemetrum,acceleration,1.455657,14.298893,0.010364,True
29.265000,easymini,pressure,-7.851434,250.475122,0.000983,True
29.270000,telemetrum,pressure,-14.565476,250.490657,0.003381,True
29.270000,telemetrum,acceleration,0.364864,14.298893,0.000651,True
29.275000,easymini,pressure,-14.976834,250.475067,0.003575,True
29.280000,telemetrum,pressure,-5.523194,250.490600,0.000486,True
29.280000,telemetrum,acceleration,0.859253,14.298893,0.003611,True
29.285000,easymini,pressure,-11.113407,250.475012,0.001969,True
29.290000,telemetrum,pressure,-38.534568,250.490545,0.023666,True
29.290000,telemetrum,acceleration,-1.757569,14.298893,0.015108,True
29.295000,easymini,pressure,-21.165377,250.474954,0.007140,True
29.300000,telemetrum,pressure,-29.406576,250.490485,0.013782,True
29.300000,telemetrum,acceleration,-0.656148,14.298893,0.002106,True
29.305000,easymini,pressure,-12.213312,250.474896,0.002378,True
29.310000,telemetrum,pressure,-20.347568,250.490427,0.006598,True
29.310000,telemetrum,acceleration,1.440166,14.298893,0.010144,True
29.315000,easymini,pressure,-18.320851,250.474839,0.005350,True
29.320000,telemetrum,pressure,-11.290742,250.490369,0.002032,True
29.320000,telemetrum,acceleration,-1.720162,14.298893,0.014472,True
29.325000,easymini,pressure,-16.472068,250.474784,0.004325,True
29.330000,telemetrum,pressure,-2.309629,250.490313,0.000085,True
29.330000,telemetrum,acceleration,0.420530,14.298894,0.000865,True
29.335000,easymini,pressure,-17.655923,250.474729,0.004969,True
29.340000,telemetrum,pressure,-35.349638,250.490257,0.019915,True
29.340000,telemetrum,acceleration,-1.668221,14.298894,0.013611,True
29.345000,easymini,pressure,-17.731913,250.474671,0.005012,True
29.350000,telemetrum,pressure,-26.284456,250.490198,0.011011,True
29.350000,telemetrum,acceleration,0.469672,14.298894,0.001079,True
29.355000,easymini,pressure,-13.833227,250.474613,0.003050,True
29.360000,telemetrum,pressure,-17.259967,250.490140,0.004748,True
29.360000,telemetrum,acceleration,-1.100549,14.298894,0.005924,True
29.365000,easymini,pressure,-19.003656,250.474557,0.005756,True
29.370000,telemetrum,pressure,-8.271151,250.490082,0.001090,True
29.370000,telemetrum,acceleration,2.554294,14.298894,0.031911,True
29.375000,easymini,pressure,-10.167764,250.474500,0.001648,True
29.380000,telemetrum,pressure,0.670818,250.490026,0.000007,True
29.380000,telemetrum,acceleration,-0.651612,14.298894,0.002077,True
29.385000,easymini,pressure,-11.431840,250.474447,0.002083,True
